dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration
tess,OAF_ditch_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_ditch_sad.wav,OAF,sad,Sad,24414,2.565945768821168
tess,YAF_dodge_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_dodge_fear.wav,YAF,fear,Fear,24414,1.843163758499221
tess,YAF_rain_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_rain_happy.wav,YAF,happy,Happy,24414,2.005980175309249
tess,OAF_live_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_live_neutral.wav,OAF,neutral,Neutral,24414,2.0131072335545177
tess,OAF_chat_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chat_ps.wav,OAF,ps,Surprise,24414,1.8442287212255264
tess,OAF_turn_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_turn_happy.wav,OAF,happy,Happy,24414,2.009953305480462
tess,OAF_goal_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_goal_neutral.wav,OAF,neutral,Neutral,24414,1.94544114032932
tess,YAF_perch_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_perch_sad.wav,YAF,sad,Sad,24414,2.556770705333005
tess,YAF_vote_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_vote_fear.wav,YAF,fear,Fear,24414,1.781477840583272
tess,OAF_dab_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_dab_happy.wav,OAF,happy,Happy,24414,1.890390759400344
tess,YAF_merge_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_merge_sad.wav,YAF,sad,Sad,24414,2.403170312115999
tess,YAF_mouse_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mouse_sad.wav,YAF,sad,Sad,24414,2.4999590398951423
tess,OAF_size_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_size_disgust.wav,OAF,disgust,Disgust,24414,2.5048332923732284
tess,YAF_kite_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_kite_neutral.wav,YAF,neutral,Neutral,24414,2.0292045547636604
tess,YAF_gap_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_gap_happy.wav,YAF,happy,Happy,24414,1.755017612845089
tess,OAF_hate_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_hate_sad.wav,OAF,sad,Sad,24414,2.348693372655034
tess,YAF_beg_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_beg_ps.wav,YAF,ps,Surprise,24414,1.7847136888670434
tess,OAF_hush_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_hush_fear.wav,OAF,fear,Fear,24414,1.543294830834767
tess,YAF_ripe_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_ripe_disgust.wav,YAF,disgust,Disgust,24414,2.5508724502334728
tess,YAF_jail_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_jail_fear.wav,YAF,fear,Fear,24414,1.4454821004341771
tess,OAF_make_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_make_fear.wav,OAF,fear,Fear,24414,1.5601703940362088
tess,OAF_dip_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_dip_fear.wav,OAF,fear,Fear,24414,1.3964118948144508
tess,OAF_vote_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_vote_neutral.wav,OAF,neutral,Neutral,24414,1.7238060129433932
tess,OAF_when_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_when_fear.wav,OAF,fear,Fear,24414,1.6420906037519456
tess,YAF_pick_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pick_ps.wav,YAF,ps,Surprise,24414,1.804456459408536
tess,YAF_lease_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lease_ps.wav,YAF,ps,Surprise,24414,1.9200868354222984
tess,OAF_hit_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_hit_neutral.wav,OAF,neutral,Neutral,24414,1.853362824608831
tess,OAF_said_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_said_happy.wav,OAF,happy,Happy,24414,1.9779225034816088
tess,OAF_dodge_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_dodge_neutral.wav,OAF,neutral,Neutral,24414,2.112271647415417
tess,OAF_seize_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_seize_happy.wav,OAF,happy,Happy,24414,2.20254771852216
tess,OAF_make_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_make_disgust.wav,OAF,disgust,Disgust,24414,2.4997542393708527
tess,YAF_bath_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bath_ps.wav,YAF,ps,Surprise,24414,1.976325059392152
tess,OAF_rush_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_rush_angry.wav,OAF,angry,Angry,24414,1.6526173507004178
tess,OAF_date_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_date_fear.wav,OAF,fear,Fear,24414,1.5777422790202342
tess,YAF_ripe_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_ripe_angry.wav,YAF,angry,Angry,24414,1.9497009912345376
tess,OAF_date_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_date_angry.wav,OAF,angry,Angry,24414,1.4569099696895225
tess,OAF_void_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_void_disgust.wav,OAF,disgust,Disgust,24414,2.2358073236667484
tess,OAF_vote_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vote_happy.wav,OAF,happy,Happy,24414,1.9826738756451217
tess,YAF_live_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_live_neutral.wav,YAF,neutral,Neutral,24414,2.1093634799705088
tess,YAF_tape_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_tape_happy.wav,YAF,happy,Happy,24414,1.9546162038174817
tess,YAF_ton_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_ton_happy.wav,YAF,happy,Happy,24414,1.821209142295404
tess,OAF_wire_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_wire_sad.wav,OAF,sad,Sad,24414,2.6629392971246006
tess,OAF_week_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_week_ps.wav,OAF,ps,Surprise,24414,1.8622102072581304
tess,OAF_mob_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_mob_disgust.wav,OAF,disgust,Disgust,24414,2.157245842549357
tess,YAF_void_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_void_disgust.wav,YAF,disgust,Disgust,24414,2.5608257557139344
tess,YAF_hit_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hit_ps.wav,YAF,ps,Surprise,24414,1.8214139428196936
tess,YAF_fall_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_fall_neutral.wav,YAF,neutral,Neutral,24414,2.00942082411731
tess,OAF_lean_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lean_ps.wav,OAF,ps,Surprise,24414,2.0688948963709346
tess,YAF_dime_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_dime_sad.wav,YAF,sad,Sad,24414,2.12066846891128
tess,OAF_sell_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sell_fear.wav,OAF,fear,Fear,24414,1.5640206438928483
tess,OAF_puff_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_puff_ps.wav,OAF,ps,Surprise,24414,2.000081920209716
tess,YAF_nice_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_nice_neutral.wav,YAF,neutral,Neutral,24414,2.318874416318506
tess,YAF_goose_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_goose_happy.wav,YAF,happy,Happy,24414,1.9628491848939127
tess,YAF_turn_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_turn_ps.wav,YAF,ps,Surprise,24414,1.7473990333415257
tess,YAF_love_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_love_neutral.wav,YAF,neutral,Neutral,24414,1.9749324158269843
tess,OAF_laud_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_laud_disgust.wav,OAF,disgust,Disgust,24414,2.274105021708856
tess,OAF_take_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_take_sad.wav,OAF,sad,Sad,24414,2.5266650282624723
tess,YAF_hire_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hire_neutral.wav,YAF,neutral,Neutral,24414,2.04534283607766
tess,YAF_tire_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_tire_fear.wav,YAF,fear,Fear,24414,1.800770049971328
tess,OAF_goose_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_goose_sad.wav,OAF,sad,Sad,24414,2.515851560579995
tess,YAF_hall_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hall_fear.wav,YAF,fear,Fear,24414,1.6731793233390675
tess,YAF_bar_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bar_ps.wav,YAF,ps,Surprise,24414,1.7885639387236831
tess,YAF_lid_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lid_happy.wav,YAF,happy,Happy,24414,1.75845826165315
tess,YAF_long_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_long_disgust.wav,YAF,disgust,Disgust,24414,2.5396493815024166
tess,YAF_learn_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_learn_fear.wav,YAF,fear,Fear,24414,1.788973539772262
tess,YAF_hate_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hate_fear.wav,YAF,fear,Fear,24414,1.8417711149340543
tess,YAF_gas_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_gas_angry.wav,YAF,angry,Angry,24414,2.317604653067912
tess,OAF_raid_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_raid_disgust.wav,OAF,disgust,Disgust,24414,2.441754730892112
tess,OAF_doll_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_doll_neutral.wav,OAF,neutral,Neutral,24414,2.2308921110838043
tess,OAF_chain_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_chain_fear.wav,OAF,fear,Fear,24414,1.423732284754649
tess,OAF_loaf_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_loaf_ps.wav,OAF,ps,Surprise,24414,2.054231178831818
tess,OAF_yearn_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_yearn_neutral.wav,OAF,neutral,Neutral,24414,1.938273121979192
tess,YAF_juice_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_juice_angry.wav,YAF,angry,Angry,24414,2.2075038912099614
tess,OAF_haze_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_haze_angry.wav,OAF,angry,Angry,24414,1.5615630376013765
tess,OAF_numb_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_numb_neutral.wav,OAF,neutral,Neutral,24414,1.9381912017694765
tess,OAF_witch_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_witch_angry.wav,OAF,angry,Angry,24414,1.5129024330302283
tess,YAF_juice_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_juice_sad.wav,YAF,sad,Sad,24414,2.3808880150733187
tess,OAF_doll_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_doll_ps.wav,OAF,ps,Surprise,24414,2.1966494634226263
tess,YAF_goose_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_goose_ps.wav,YAF,ps,Surprise,24414,2.2821332022609977
tess,OAF_shall_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shall_neutral.wav,OAF,neutral,Neutral,24414,1.9432292946669945
tess,OAF_get_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_get_disgust.wav,OAF,disgust,Disgust,24414,2.179937740640616
tess,OAF_ton_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ton_happy.wav,OAF,happy,Happy,24414,1.921684279511756
tess,OAF_judge_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_judge_neutral.wav,OAF,neutral,Neutral,24414,2.128819529777996
tess,OAF_team_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_team_angry.wav,OAF,angry,Angry,24414,1.6066191529450315
tess,OAF_haze_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_haze_fear.wav,OAF,fear,Fear,24414,1.5838862947489143
tess,OAF_raid_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_raid_angry.wav,OAF,angry,Angry,24414,1.5679937740640617
tess,YAF_dip_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_dip_disgust.wav,YAF,disgust,Disgust,24414,2.6278364872614075
tess,YAF_fail_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_fail_ps.wav,YAF,ps,Surprise,24414,1.8783894486769883
tess,YAF_youth_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_youth_ps.wav,YAF,ps,Surprise,24414,1.7759482264274598
tess,YAF_tire_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_tire_angry.wav,YAF,angry,Angry,24414,1.9855001228803144
tess,OAF_boat_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_boat_disgust.wav,OAF,disgust,Disgust,24414,2.2053330056524945
tess,YAF_lean_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lean_ps.wav,YAF,ps,Surprise,24414,1.8519292209388056
tess,YAF_soup_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_soup_neutral.wav,YAF,neutral,Neutral,24414,2.1873515196198903
tess,OAF_red_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_red_happy.wav,OAF,happy,Happy,24414,1.92025067584173
tess,OAF_such_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_such_ps.wav,OAF,ps,Surprise,24414,2.255304333579094
tess,OAF_wash_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wash_happy.wav,OAF,happy,Happy,24414,2.1884984025559104
tess,OAF_name_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_name_neutral.wav,OAF,neutral,Neutral,24414,2.0038092897517816
tess,YAF_kite_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_kite_fear.wav,YAF,fear,Fear,24414,1.7060293274350782
tess,YAF_tip_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_tip_happy.wav,YAF,happy,Happy,24414,1.827885639387237
tess,OAF_five_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_five_neutral.wav,OAF,neutral,Neutral,24414,1.937208159252888
tess,YAF_said_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_said_sad.wav,YAF,sad,Sad,24414,2.2495289587941345
tess,OAF_cab_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_cab_happy.wav,OAF,happy,Happy,24414,1.9985254362251168
tess,OAF_near_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_near_neutral.wav,OAF,neutral,Neutral,24414,1.901286147292537
tess,YAF_deep_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_deep_neutral.wav,YAF,neutral,Neutral,24414,1.78266568362415
tess,OAF_dab_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_dab_disgust.wav,OAF,disgust,Disgust,24414,2.40910952732039
tess,OAF_good_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_good_happy.wav,OAF,happy,Happy,24414,1.909068567215532
tess,OAF_chief_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chief_ps.wav,OAF,ps,Surprise,24414,2.1549520766773163
tess,OAF_phone_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_phone_ps.wav,OAF,ps,Surprise,24414,1.9460555419021872
tess,OAF_thumb_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thumb_angry.wav,OAF,angry,Angry,24414,1.5925288768739247
tess,YAF_burn_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_burn_happy.wav,YAF,happy,Happy,24414,1.7868845744245103
tess,YAF_rot_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_rot_happy.wav,YAF,happy,Happy,24414,1.873801916932908
tess,OAF_yearn_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_yearn_fear.wav,OAF,fear,Fear,24414,1.3950192512492832
tess,YAF_wash_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_wash_fear.wav,YAF,fear,Fear,24414,1.975382976980421
tess,OAF_hate_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_hate_fear.wav,OAF,fear,Fear,24414,1.4971327926599491
tess,OAF_vine_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_vine_disgust.wav,OAF,disgust,Disgust,24414,2.394077168837552
tess,OAF_turn_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_turn_angry.wav,OAF,angry,Angry,24414,1.50057344146801
tess,OAF_mill_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_mill_fear.wav,OAF,fear,Fear,24414,1.4984025559105432
tess,OAF_chair_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_chair_sad.wav,OAF,sad,Sad,24414,2.5885967068075693
tess,OAF_back_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_back_sad.wav,OAF,sad,Sad,24414,2.562382239698534
tess,YAF_rose_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rose_ps.wav,YAF,ps,Surprise,24414,2.05668878512329
tess,YAF_pool_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pool_ps.wav,YAF,ps,Surprise,24414,2.071434422872122
tess,YAF_gun_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gun_ps.wav,YAF,ps,Surprise,24414,1.8106004751372164
tess,OAF_ring_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ring_happy.wav,OAF,happy,Happy,24414,2.1185385434586714
tess,YAF_date_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_date_happy.wav,YAF,happy,Happy,24414,1.8230113869091504
tess,YAF_rose_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_rose_angry.wav,YAF,angry,Angry,24414,2.2149176701892355
tess,YAF_cab_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_cab_happy.wav,YAF,happy,Happy,24414,1.880068812976161
tess,YAF_cause_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_cause_sad.wav,YAF,sad,Sad,24414,2.5203162120095026
tess,YAF_raise_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_raise_neutral.wav,YAF,neutral,Neutral,24414,2.084091095273204
tess,OAF_fail_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_fail_sad.wav,OAF,sad,Sad,24414,2.746907512083231
tess,YAF_lose_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lose_neutral.wav,YAF,neutral,Neutral,24414,2.0825755713934626
tess,OAF_perch_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_perch_neutral.wav,OAF,neutral,Neutral,24414,2.2389612517408044
tess,OAF_lean_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_lean_sad.wav,OAF,sad,Sad,24414,2.4652658310805275
tess,OAF_dip_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_dip_angry.wav,OAF,angry,Angry,24414,1.4326206275088065
tess,YAF_which_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_which_fear.wav,YAF,fear,Fear,24414,1.7050872450233472
tess,YAF_which_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_which_ps.wav,YAF,ps,Surprise,24414,2.3027361350045057
tess,YAF_choice_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_choice_angry.wav,YAF,angry,Angry,24414,1.8671254198410747
tess,OAF_love_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_love_happy.wav,OAF,happy,Happy,24414,2.0658638486114524
tess,OAF_sheep_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sheep_angry.wav,OAF,angry,Angry,24414,1.6750634881625297
tess,OAF_door_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_door_fear.wav,OAF,fear,Fear,24414,1.498484476120259
tess,OAF_dog_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dog_ps.wav,OAF,ps,Surprise,24414,2.194232817236012
tess,YAF_keep_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_keep_happy.wav,YAF,happy,Happy,24414,1.9680511182108624
tess,YAF_sub_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_sub_neutral.wav,YAF,neutral,Neutral,24414,1.9213565986728929
tess,OAF_get_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_get_happy.wav,OAF,happy,Happy,24414,1.8849021053493893
tess,OAF_join_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_join_neutral.wav,OAF,neutral,Neutral,24414,2.23982141394282
tess,YAF_yes_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_yes_neutral.wav,YAF,neutral,Neutral,24414,1.980093389039076
tess,YAF_luck_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_luck_disgust.wav,YAF,disgust,Disgust,24414,2.487875808962071
tess,OAF_date_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_date_disgust.wav,OAF,disgust,Disgust,24414,2.5356352912263453
tess,OAF_sour_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sour_sad.wav,OAF,sad,Sad,24414,2.737240927336774
tess,YAF_food_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_food_sad.wav,YAF,sad,Sad,24414,2.314245924469567
tess,OAF_lease_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_lease_fear.wav,OAF,fear,Fear,24414,1.5940444007536658
tess,OAF_rag_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_rag_fear.wav,OAF,fear,Fear,24414,1.5729089866470058
tess,OAF_hate_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_hate_happy.wav,OAF,happy,Happy,24414,1.7766035881051856
tess,OAF_reach_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_reach_ps.wav,OAF,ps,Surprise,24414,2.1835422298681086
tess,YAF_book_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_book_fear.wav,YAF,fear,Fear,24414,1.636683869910707
tess,OAF_food_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_food_happy.wav,OAF,happy,Happy,24414,2.085237978209224
tess,OAF_tool_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav,OAF,fear,Fear,24414,1.6935774555582863
tess,YAF_puff_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_puff_ps.wav,YAF,ps,Surprise,24414,2.211722782010322
tess,OAF_mouse_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mouse_ps.wav,OAF,ps,Surprise,24414,2.10416154665356
tess,YAF_haze_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_haze_ps.wav,YAF,ps,Surprise,24414,1.918776112066847
tess,OAF_tire_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tire_angry.wav,OAF,angry,Angry,24414,1.6540099942655853
tess,YAF_thought_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_thought_happy.wav,YAF,happy,Happy,24414,1.907553043335791
tess,OAF_sure_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sure_sad.wav,OAF,sad,Sad,24414,2.3405013516834603
tess,OAF_nag_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_nag_angry.wav,OAF,angry,Angry,24414,1.4602686982878677
tess,OAF_sell_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sell_sad.wav,OAF,sad,Sad,24414,2.76652740231015
tess,OAF_sheep_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sheep_disgust.wav,OAF,disgust,Disgust,24414,2.2068075694273777
tess,YAF_soap_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_soap_ps.wav,YAF,ps,Surprise,24414,1.9541656426640448
tess,YAF_bean_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bean_fear.wav,YAF,fear,Fear,24414,1.4877529286474973
tess,OAF_raise_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_raise_neutral.wav,OAF,neutral,Neutral,24414,2.326902596870648
tess,YAF_cool_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_cool_angry.wav,YAF,angry,Angry,24414,2.092365036454493
tess,OAF_fit_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_fit_disgust.wav,OAF,disgust,Disgust,24414,2.103342344556402
tess,OAF_rose_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rose_ps.wav,OAF,ps,Surprise,24414,2.1773572540345705
tess,YAF_tell_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tell_disgust.wav,YAF,disgust,Disgust,24414,2.3556565904808715
tess,YAF_hurl_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hurl_ps.wav,YAF,ps,Surprise,24414,2.1626935364954534
tess,OAF_read_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_read_happy.wav,OAF,happy,Happy,24414,1.935364954534284
tess,YAF_size_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_size_ps.wav,YAF,ps,Surprise,24414,2.4507249938559843
tess,OAF_young_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_young_disgust.wav,OAF,disgust,Disgust,24414,2.16314409764889
