dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration
inesco,mbaz_s460.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s460.wav,mbaz,s,Sad,44100,4.125034013605442
inesco,mbaz_s461.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s461.wav,mbaz,s,Sad,44100,5.000022675736961
inesco,mbaz_s462.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s462.wav,mbaz,s,Sad,44100,4.750022675736961
inesco,mbaz_s463.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s463.wav,mbaz,s,Sad,44100,4.750022675736961
inesco,mbaz_s464.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s464.wav,mbaz,s,Sad,44100,5.875034013605442
inesco,mbaz_s465.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s465.wav,mbaz,s,Sad,44100,5.750022675736961
inesco,mbaz_s466.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s466.wav,mbaz,s,Sad,44100,4.500022675736961
inesco,mbaz_s467.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s467.wav,mbaz,s,Sad,44100,2.625034013605442
inesco,mbaz_s468.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s468.wav,mbaz,s,Sad,44100,3.375034013605442
inesco,mbaz_s469.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s469.wav,mbaz,s,Sad,44100,2.625034013605442
inesco,mbaz_s470.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s470.wav,mbaz,s,Sad,44100,3.5000226757369615
inesco,mbaz_s471.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s471.wav,mbaz,s,Sad,44100,2.375034013605442
inesco,mbaz_s472.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s472.wav,mbaz,s,Sad,44100,4.125034013605442
inesco,mbaz_s473.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s473.wav,mbaz,s,Sad,44100,4.250022675736961
inesco,mbaz_s474.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s474.wav,mbaz,s,Sad,44100,8.000022675736961
inesco,mbaz_s475.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s475.wav,mbaz,s,Sad,44100,4.750022675736961
inesco,mbaz_s476.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s476.wav,mbaz,s,Sad,44100,4.000022675736961
inesco,mbaz_s477.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s477.wav,mbaz,s,Sad,44100,5.750022675736961
inesco,mbaz_s478.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s478.wav,mbaz,s,Sad,44100,3.0000226757369615
inesco,mbaz_s479.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s479.wav,mbaz,s,Sad,44100,5.000022675736961
inesco,mbaz_s480.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s480.wav,mbaz,s,Sad,44100,4.375034013605442
inesco,mbaz_s481.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s481.wav,mbaz,s,Sad,44100,5.125034013605442
inesco,mbaz_s482.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s482.wav,mbaz,s,Sad,44100,2.7500226757369615
inesco,mbaz_s483.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s483.wav,mbaz,s,Sad,44100,5.625034013605442
inesco,mbaz_s484.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s484.wav,mbaz,s,Sad,44100,3.7500226757369615
inesco,mbaz_s485.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s485.wav,mbaz,s,Sad,44100,2.625034013605442
inesco,mbaz_s486.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s486.wav,mbaz,s,Sad,44100,6.875034013605442
inesco,mbaz_s487.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s487.wav,mbaz,s,Sad,44100,4.250022675736961
inesco,mbaz_s488.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s488.wav,mbaz,s,Sad,44100,3.0000226757369615
inesco,mbaz_s489.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s489.wav,mbaz,s,Sad,44100,6.375034013605442
inesco,mbaz_s490.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s490.wav,mbaz,s,Sad,44100,5.375034013605442
inesco,mbaz_s491.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s491.wav,mbaz,s,Sad,44100,5.875034013605442
inesco,mbaz_s492.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s492.wav,mbaz,s,Sad,44100,4.875034013605442
inesco,mbaz_s493.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s493.wav,mbaz,s,Sad,44100,6.000022675736961
inesco,mbaz_s494.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s494.wav,mbaz,s,Sad,44100,3.625034013605442
inesco,mbaz_s495.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s495.wav,mbaz,s,Sad,44100,7.375034013605442
inesco,mbaz_s496.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s496.wav,mbaz,s,Sad,44100,3.875034013605442
inesco,mbaz_s497.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s497.wav,mbaz,s,Sad,44100,3.875034013605442
inesco,mbaz_s498.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s498.wav,mbaz,s,Sad,44100,3.625034013605442
inesco,mbaz_s499.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s499.wav,mbaz,s,Sad,44100,5.750022675736961
inesco,mbaz_s500.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s500.wav,mbaz,s,Sad,44100,3.7500226757369615
inesco,mbaz_s501.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s501.wav,mbaz,s,Sad,44100,3.875034013605442
inesco,mbaz_s502.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s502.wav,mbaz,s,Sad,44100,3.375034013605442
inesco,mbaz_s503.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s503.wav,mbaz,s,Sad,44100,4.250022675736961
inesco,mbaz_s504.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s504.wav,mbaz,s,Sad,44100,2.5000226757369615
inesco,mbaz_s505.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s505.wav,mbaz,s,Sad,44100,4.250022675736961
inesco,mbaz_s506.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s506.wav,mbaz,s,Sad,44100,3.875034013605442
inesco,mbaz_s507.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s507.wav,mbaz,s,Sad,44100,3.0000226757369615
inesco,mbaz_s508.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s508.wav,mbaz,s,Sad,44100,3.625034013605442
inesco,mbaz_s509.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s509.wav,mbaz,s,Sad,44100,3.7500226757369615
inesco,mbaz_s510.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s510.wav,mbaz,s,Sad,44100,5.750022675736961
inesco,mbaz_s511.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s511.wav,mbaz,s,Sad,44100,6.625034013605442
inesco,mbaz_s512.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s512.wav,mbaz,s,Sad,44100,6.125034013605442
inesco,mbaz_s513.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s513.wav,mbaz,s,Sad,44100,4.875034013605442
inesco,mbaz_s514.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s514.wav,mbaz,s,Sad,44100,6.250022675736961
inesco,mbaz_s515.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s515.wav,mbaz,s,Sad,44100,3.125034013605442
inesco,mbaz_s516.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s516.wav,mbaz,s,Sad,44100,2.875034013605442
inesco,mbaz_s517.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s517.wav,mbaz,s,Sad,44100,3.875034013605442
inesco,mbaz_s518.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s518.wav,mbaz,s,Sad,44100,5.375034013605442
inesco,mbaz_s519.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s519.wav,mbaz,s,Sad,44100,4.250022675736961
inesco,mbaz_s520.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s520.wav,mbaz,s,Sad,44100,3.2500226757369615
inesco,mbaz_s521.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s521.wav,mbaz,s,Sad,44100,2.7500226757369615
inesco,mbaz_s522.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s522.wav,mbaz,s,Sad,44100,3.2500226757369615
inesco,mbaz_s523.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s523.wav,mbaz,s,Sad,44100,2.625034013605442
inesco,mbaz_s524.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s524.wav,mbaz,s,Sad,44100,4.375034013605442
inesco,mbaz_s525.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s525.wav,mbaz,s,Sad,44100,4.625034013605442
inesco,mbaz_s526.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s526.wav,mbaz,s,Sad,44100,5.000022675736961
inesco,mbaz_s527.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s527.wav,mbaz,s,Sad,44100,5.125034013605442
inesco,mbaz_s528.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s528.wav,mbaz,s,Sad,44100,4.500022675736961
inesco,mbaz_s529.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s529.wav,mbaz,s,Sad,44100,3.875034013605442
inesco,mbaz_s530.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s530.wav,mbaz,s,Sad,44100,4.500022675736961
inesco,mbaz_s531.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s531.wav,mbaz,s,Sad,44100,2.625034013605442
inesco,mbaz_s532.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s532.wav,mbaz,s,Sad,44100,4.125034013605442
inesco,mbaz_s533.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s533.wav,mbaz,s,Sad,44100,5.125034013605442
inesco,mbaz_s534.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s534.wav,mbaz,s,Sad,44100,5.750022675736961
inesco,mbaz_s535.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s535.wav,mbaz,s,Sad,44100,2.875034013605442
inesco,mbaz_s536.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s536.wav,mbaz,s,Sad,44100,5.375034013605442
inesco,mbaz_s537.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s537.wav,mbaz,s,Sad,44100,6.500022675736961
inesco,mbaz_s538.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s538.wav,mbaz,s,Sad,44100,4.250022675736961
inesco,mbaz_s539.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s539.wav,mbaz,s,Sad,44100,2.7500226757369615
inesco,mbaz_s540.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s540.wav,mbaz,s,Sad,44100,5.125034013605442
inesco,mbaz_s541.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s541.wav,mbaz,s,Sad,44100,7.375034013605442
inesco,mbaz_s542.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s542.wav,mbaz,s,Sad,44100,5.750022675736961
inesco,mbaz_s543.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s543.wav,mbaz,s,Sad,44100,6.625034013605442
inesco,mbaz_s544.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s544.wav,mbaz,s,Sad,44100,2.625034013605442
inesco,mbaz_s545.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s545.wav,mbaz,s,Sad,44100,3.875034013605442
inesco,mbaz_s546.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s546.wav,mbaz,s,Sad,44100,5.125034013605442
inesco,mbaz_s547.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s547.wav,mbaz,s,Sad,44100,4.625034013605442
inesco,mbaz_s548.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s548.wav,mbaz,s,Sad,44100,4.000022675736961
inesco,mbaz_s549.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s549.wav,mbaz,s,Sad,44100,4.750022675736961
inesco,mbaz_s550.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s550.wav,mbaz,s,Sad,44100,4.250022675736961
inesco,mbaz_s551.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s551.wav,mbaz,s,Sad,44100,4.500022675736961
inesco,mbaz_s552.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s552.wav,mbaz,s,Sad,44100,2.5000226757369615
inesco,mbaz_s553.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s553.wav,mbaz,s,Sad,44100,1.8750340136054422
inesco,mbaz_s554.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s554.wav,mbaz,s,Sad,44100,2.625034013605442
inesco,mbaz_s555.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s555.wav,mbaz,s,Sad,44100,2.875034013605442
inesco,mbaz_s556.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s556.wav,mbaz,s,Sad,44100,2.875034013605442
inesco,mbaz_s557.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s557.wav,mbaz,s,Sad,44100,1.6250340136054422
inesco,mbaz_s558.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s558.wav,mbaz,s,Sad,44100,2.875034013605442
inesco,mbaz_s559.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s559.wav,mbaz,s,Sad,44100,3.375034013605442
inesco,mbaz_s560.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s560.wav,mbaz,s,Sad,44100,2.5000226757369615
inesco,mbaz_s561.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s561.wav,mbaz,s,Sad,44100,4.500022675736961
inesco,mbaz_s562.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s562.wav,mbaz,s,Sad,44100,3.5000226757369615
inesco,mbaz_s563.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s563.wav,mbaz,s,Sad,44100,3.625034013605442
inesco,mbaz_s564.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s564.wav,mbaz,s,Sad,44100,4.500022675736961
inesco,mbaz_s565.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s565.wav,mbaz,s,Sad,44100,5.875034013605442
inesco,mbaz_s566.wav,/home/dilla/projects/tensorflow-gpu/speech-emotion-recognition/data/raw/inesco/INESCO Dataset Indonesian Expressive Speech Corpus/INESCO Dataset/Male/mbaz/mbaz_s566.wav,mbaz,s,Sad,44100,2.125034013605442
